5981a659fca76e41	1786508498960	4	4	0	0	2	ModdingLegacy/StructureGel	[structure_gel] empty or non-existent pool: {}					0	e:generic:empty_nonexistent_pool				0				0	1	1786265690013	1786508498960	1786508498960	1786265701608	258	258	0	0				0	0	0	1	0	0	0	0	0
1494fc455740b8f2	1786504451904	18	26	1	0	1	net.minecraft.client.server.IntegratedServer	Changing view distance to {}, from {}	Changing view distance to {}, from {}				1	e:generic:changing_distance_view	Changing view distance to {}, from {}			1	changing view distance to {}, from {}			0	0	1784696047419	1786504451904	1786504451904	1786504451904	63	63	0	0				0	0	0	0	0	0	0	0	0
b36e47ba7d8da9af	1786508583138	1	0	0	0	1	net.minecraft.server.MinecraftServer	[ocschoz: Teleported ocschoz to -618.500000, 69.500000, 1066.500000]					0	u:class_or_injection_error				0				0	1	1786508583138	1786508583138	0	1786508583138	251	-199749	0	0				0	0	0	1	0	0	1	0	0
c7a80ff1be648488	1786296342887	2	8	2	0	2	ModernFix	one or more bufferbuilders have been leaked, modernfix will attempt to correct this.					2	e:generic:been_bufferbuilders_leaked_more				2				0	1	1784696993830	1786296342887	1786296342887	1785515439689	298	-99702	0	0				0	0	0	1	0	0	0	0	0
18a57936822921f9	1786504451904	1	0	0	0	1	com.github.alexthe666.alexsmobs.AlexsMobs	found pupfish chunk at -# ~ # after # tries					0	u:info_burst_noise				0				0	0	1786504451904	1786504451904	0	1786504451904	1	-199999	0	0				0	0	0	0	0	0	0	0	0
36652dca5c05a152	1786508587361	1256	1173	0	0	1	critical_thread_precision	u:advancement_list_loaded_repeat					0	u:advancement_list_loaded_repeat				0				0	0	1781222706094	1786508587361	1786508587361	1786508587361	2717	2717	0	36				1786507277750	0	0	0	0	0	0	0	0
c28aeb739ce02224	1786508366075	0	2	0	0	1	net.minecraft.server.MinecraftServer	ocschoz has made the advancement [The Parrots and the Bats]					0	e:generic:advancement_made_ocschoz				0				0	1	1786508366075	1786508366075	1786508366075	0	252	252	0	0				0	0	0	1	0	0	0	0	0
960208e214f401b8	1786506886155	4	3	1	1	3	net.minecraft.world.level.block.entity.SculkSensorBlockEntity	no key selector in maplike	no key selector in maplike | No key selector in MapLike	no key selector in maplike | No key selector in MapLike			1	u:structural_error_repeat	no key selector in maplike event_delay:#event_distance:#f range:#source: pos: i # type:"			1	no key selector in maplike event_delay:#event_distance:#f range:#source: pos: i # type:"			0	2	1786506882561	1786506886155	1786506883556	1786506886155	531	531	0	0				0	0	0	2	0	0	0	0	0
aabcf42e8308f263	1785678238564	70	0	0	0	1	org.betterx.worlds.together.util.Logger	bclib auto-sync is disabled for singleplayer worlds.					0	e:generic:autosync_disabled_singleplayer_worlds				0				0	0	1776514426514	1785678238564	0	1785678238564	70	-549930	0	0				0	0	0	0	0	0	15	0	0
32d9bc93b18242f0	1786507458391	664	112	0	0	1	critical_thread_precision	u:raid_entity_removed_cleanup					0	u:raid_entity_removed_cleanup				0				0	0	1784213321949	1786507458391	1786507458391	1786507458391	1120	1120	0	43				1786507458391	0	0	0	0	0	0	0	0
2264b4ca8a82e51b	1786378996628	0	1	0	0	1	net.minecraft.server.MinecraftServer	ocschoz has made the advancement [Dragonslayer]					0	e:generic:advancement_made_ocschoz				0				0	1	1786378996628	1786378996628	1786378996628	0	251	-199749	0	0				0	0	0	1	0	0	0	0	0
